tweet_id,text
1018254349531799552,"Te desafio a me add e enviar um presente.I dare you to add me add and send me a gift...#PokemonGO #pokemon… https://t.co/yWCFPqZe38"
1018254942883254272,"RT @solomonking: If you ever wanted to feel like a badass hacker like Mr. Robot check out these awesome sites (just type anything) https:/…"
1018255208655327232,"Yum  #grant4ore #pizza #ninjaturtles #turtlepower #nerd #munchies #food #hiphop #nujabes #lit #love #culture https://t.co/5MZh4VZNfL"
1018255350141718534,"Yum  #grant4ore #pizza #ninjaturtles #turtlepower #nerd #munchies #food #hiphop #nujabes #lit #love #culture https://t.co/l8vSVjDlYx"
1018256224498970624,"@lauraw97_ Who can we add to our group that’s actually cool and not a #nerd like them?"
1018257121828368385,"BoomLights out. Power gone. Brain: The apocalypse is nigh. Me: Or maybe it's just a blown transformer?… https://t.co/IPvlNqVoSa"
1018257253470736385,"Well that was a fun day had at LoveBox! #Lovebox #Music #Festival #London #ChildishGambino #Skepta #NERD #SZA… https://t.co/Kfv7RgSEwF"
1018257322886361089,"@adamgently Go back to the library #NERD"
1018257365655871488,"RT @BEWBIE3: #positivity Always love.#f4f  #gamer #twitchstreamer #twitch #twitchtv #livestream #success #twitchfam #motivation #twitchaff…"
1018258104729985029,"RT @theasthinkings: To all my blogging gals. I've just pledged to this Kickstarter I am DYING to play. If anyone could retweet and spread t…"
1018258106093002752,"RT @theasthinkings: To all my blogging gals. I've just pledged to this Kickstarter I am DYING to play. If anyone could retweet and spread t…"
1018258291342921729,"@Joker_Pain92 Si si un troll nada que aportar. Muy grande #nerd"
1018258296954933250,"It's about to go down in Ferelden! #dragonage #rpg #bioware #geek #nerd #roleplay #gamenight https://t.co/MCaf1edjxF"
1018258456359383040,"Nightwing is Iron Man #Comics #Nerd"
1018258858026954756,"Guest and con bosses! @congregatefans#Congregate5 #ConLife #friends #geek #nerd https://t.co/o8MIiMNuV2"
1018259307794558976,"Bustin' makes them feel good!#Congregate5 #ConLife #cosplay #Ghostbusters #fandom #geek #nerd https://t.co/LPtKF5GTFZ"
1018259474447028224,"RT @MumbelaNightwng: Nightwing is Iron Man #Comics #Nerd"
1018259523197382657,"#backstage #flyoutgig #nerd #musician #guitarist https://t.co/M5gHL3l4q5"
1018259613316153345," Game Deals!Save 50% off UNO Card Game for $4.90!https://t.co/4acQeMMt3e#uno #cardgames #geek #deals #home… https://t.co/vrokKo1M4I"
1018259797001596928,"A cool #EctoOne ! I guess it's how they came to the con!#Congregate5 #ConLife #Ghostbusters #geekcar #geek #nerd https://t.co/ZLKVuh7SUV"
1018260036622213120,"Meus Nerds#ironstudios #thanos #marvel #nerd https://t.co/USP2ELr6ww"
1018260204625059840,"RT @SleekDeals:  Game Deals!Save 50% off UNO Card Game for $4.90!https://t.co/4acQeMMt3e#uno #cardgames #geek #deals #home #july4th #…"
1018260270332948480,"A wicked FlameTrooper!#Congregate5 #ConLife #StarWars #stormtrooper #cosplay #geek #nerd https://t.co/pVppdle4OC"
1018261006798262273,"An amazing group of friends who I've known for way too many years to count. I love these guys.#Congregate5… https://t.co/WCEcovpT4o"
1018261317822636034,"#black #blackbeauty #trans #feminist #love #geek #nerd #cute  https://t.co/7mAyIYYz9r"
1018263102209626112,"RT @DJcroc2016: Looks like the teacher ain't mad at fox for sleeping in class at all.@NukeyFox #art #comic #anthro #furry #fox #nerd #va…"
1018263283000922112,"Optimus Prime is my favorite! #nerd #IHSsummer #ItsSoHotHere @UniversalORL https://t.co/qGTW0XdmCt"
1018263331805769728,"Celebi has officially made its way to Pokemon Go. #celebi #pokemongo #pokemon #gottacatchthemall #gamers #gamer… https://t.co/KnqUt3WENh"
1018263726913290240,"Just a few more #MiraculousLadybug theories on the blog. I'll never stop loving this fandom!… https://t.co/fXzOJzUtqD"
1018264128174030848,"Streaming some Season 5 of Fortnite with the roomie! Come hang and chat! https://t.co/Nl3IPWRpGS (The 0 in C0ffi… https://t.co/SrhZw2Keyt"
1018265007203553280,"RT @Colombianlove41: This is definitely #LukeSkywalker at the end of #thelastjedi. The projected version that is and it’s by #hottoys. So k…"
1018265632285093888,"#hack #nerd Bluetooth Smart Watches With Camera For Android https://t.co/wqUqgEqEhw"
1018266406188707846,"RT @BEWBIE3: #positivity Always love.#f4f  #gamer #twitchstreamer #twitch #twitchtv #livestream #success #twitchfam #motivation #twitchaff…"
1018267988439568384,"Wyvern vrs Wyvern Tournament - TONIGHT @ 7:30cst - Join our stream and watch as the #nfgArmy battles it out to be t… https://t.co/a2025AwtWn"
1018268310813765632,"Look at this baller ass Kaneda by coocachoo_cosplay ! Akira is one of my all time favourite anime and she killed it… https://t.co/TpwREW0Hwr"
1018268687059636224,"RT @SleekDeals:  Game Deals!Save 50% off UNO Card Game for $4.90!https://t.co/4acQeMMt3e#uno #cardgames #geek #deals #home #july4th #…"
1018245324094222336,"LOL.#videooftheday #video #clip #fail #wasted #sugoiwhat #troll #funny #fun #lol #crazy #nerd #memesdaily #meme… https://t.co/AnEgljOBq5"
1018269319497768961,"RT @SugoiWhat: LOL.#videooftheday #video #clip #fail #wasted #sugoiwhat #troll #funny #fun #lol #crazy #nerd #memesdaily #meme #geek htt…"
1018270859641917440,"RT @Mgellis15:     A hero from the Philippines.  #DnD #dnd5e #games #gaming #gamergirl #nerd #geek #geekgirl #writing #f…"
1018271795185582081,"RT @JudyLMohr: I called my son a #geek today because he has been wearing this practically nonstop since he got it last Christmas. Today he’…"
1018262859279630336,"#ajetreobrandlogo #ajetreobrandlogo #brand #brands #brandname #media #socialmedia #network #socialmediamarketing… https://t.co/ZOZwNsq5jQ"
1018269398870749184,"Tree elder by me#dungeonsanddragons#tree #lordoftherings #treeelders #wise #nature #gameofthrones #wicca #nerd… https://t.co/vDoE0zSTF0"
1018272696638038020,"New show out now on #stitcher it's presented by #skeletonwine and we talked about #life #flooding #Deadpool… https://t.co/LY9W1rKV5h"
1018272829509382145,"When I stream I always give sound advice about drinking at work!!...#nerd #geek #gamer #gaming #canadian… https://t.co/E6XZSdm53h"
1018273068270039040,".#FelixTheCat is coming as ordained by god himself. #funkopop #funko #pop #popvinyl #geek #nerd #collectibles… https://t.co/LP0Lb3f9D3"
1018273094669160448,"RT @nerdydarkchoc: When I stream I always give sound advice about drinking at work!!...#nerd #geek #gamer #gaming #canadian #canadiang…"
1018273476845719552,"RT @151theshow: New show out now on #stitcher it's presented by #skeletonwine and we talked about #life #flooding #Deadpool #SoloAStarWarsS…"
1018273482105348096," #mangaka : #nishiokakyoudai#manga #geek #otaku #weird #weirdo #dark #horror #wtf #HorrorFan #horrorgeek #nerd https://t.co/YIYIMrl4qm"
1018273748762464257,"I absolutely love driving a manual and being engaged with your car. I still get a little giddy when I pull off perf… https://t.co/LPmNVWxpR6"
1018273831788728320,"I'm LIVE on Twitch!  Please join me!  https://t.co/JpK35R7g81#Twitch #Streamer #Gaming #Geek #Nerd #WorldOfWarcraft"
1018274088219840512,"#Live soon!! #videogames #SaturdayThe14th #streaming #Nerd come on and join the fun! #finalfantasy 9 grinding!! See… https://t.co/gWhA7DgF4M"
1018274260798746625,"RT @ComicStyleGeek: Marvel Announces Black Panther vs. Deadpool Series Coming In October. #blackpanther #deadpool #blackpanthervsdeadpool #…"
1018274386036441088,"RT @ajetreobrand: #ajetreobrandlogo #ajetreobrandlogo #brand #brands #brandname #media #socialmedia #network #socialmediamarketing #newmedi…"
1018274589078638592,"Tal pai tal filho! Together we can rule the galaxy!#starwars #darthvader #nerd #Veiodogato em VILA MASCOTE https://t.co/AikM5sxkZF"
1018274838492803072,"RT @Sauer_Pietsch: Tree elder by me#dungeonsanddragons#tree #lordoftherings #treeelders #wise #nature #gameofthrones #wicca #nerd #myth…"
1018275037693054976,"I love summer so much!! .... everagestudios .....#cosplayer #girlswhocosplay #nerd #nerdygirl #geek… https://t.co/WpExp06IWM"
1018275832039706624,"I’m ready for the school!!!         #Nerd #School #Holidays #CalleyPochéA4M"
1018276033148211206,"Preferred controller of choice  #365daysOfSelfies #gamer #nerd #blerd #nintendoSwitch #proController #nintendo https://t.co/fAfk5M4uvz"
1018276123740983297,"Ive just watched a #horrorclassic from #stephenking called : #sleepwalkers and it was amazing! I dont even know any… https://t.co/wshkSAsEwV"
1018276902124032000,"Wyvern vrs Wyvern Tournament - TONIGHT @ 7:30cst - Join our stream and watch as the #nfgArmy battles it out to be t… https://t.co/KXPNIJy99i"
1018276970336006144,"Everything @Marvel Fans Need to Know About #SDCC @Comic_Con 2018 https://t.co/VIw4O5WQvA #nerd #geek https://t.co/mcY1Vhu9hU"
1018277260296630272,"Si no te emociona esto no tienes sangre #Nerd por las venas #PokemonLetsGo #NintendoSwitch… https://t.co/C3gPu8gwNv"
1018277598755983361,"@BB_Updates Yes #nerd let’s go "
1018277866587541505,"RT @NerdmanMx: Si no te emociona esto no tienes sangre #Nerd por las venas #PokemonLetsGo #NintendoSwitch #SabadoDeGanarSeguidores @IGN ht…"
1018279155614380032,"@EvelDick That awkward guy who took a girls top off trying to give her a hug #nerd"
1018279156726095877,"Até para tirar a assadeira do forno tem que ter estilo nerd. Dica do @franzfeelings#vingadores #luva… https://t.co/yhI5SjVAYa"
1018279441355673600,"RT @151theshow: New show out now on #stitcher it's presented by #skeletonwine and we talked about #life #flooding #Deadpool #SoloAStarWarsS…"
1018281171707482112,"@TimJohnsonMN @InsightBrewing No. But I was pretty pleased to use it. #nerd https://t.co/xMmzbBqYOW"
1018281767483199488,"#NERD #PokemonGo https://t.co/eiHCS3j1QB"
1018282279054036992,"Essa cidade ficou bem doida. #Carcassone #games #boardgames #jogodetabuleiro #nerd #geek #huji #pics #brazil… https://t.co/06tfQZRUzj"
1018282482230349824,"#StarWars #nerd #SoTocaTop #folloMe #follwme #LikeLaLeyenda #Like Blog: https://t.co/cPx4yf2GtO https://t.co/zPvcKXB8zO"
1018284152339226625,"N.E.R.D.No One Ever Really Dies(Favorite group)#SDeniseT #SDeniseToriginal #NERD #NERDarmy #TheNeptunes… https://t.co/LntWCbwN9M"
1018284685812813824,"He was a beloved God #nerd and #geek culture 2 years ago. By the end of the week he'll be a evil robber baron nazi… https://t.co/5Mzluppjlu"
1018284833150300160,"Found my glasses  They were lost for months #nerd #glassesgirl #sexy https://t.co/UGK9mgjIY2"
1018285993827463168,"Hoje é dia de ficar de boas curtir um bom seriado na Netflix e comer um delicioso beirute. Bora apertar o play?… https://t.co/5OoZJOXM5X"
1018286631361613829,"Tá difícil de registrar todos os bustos @erico_borgo @storeomelete #omeletebox #marvel #dc #nerd https://t.co/lV9C2mTQA1"
1018287462517526529,"New shinies for Con!#geekdomwearsdcc #geekdomwear #sleepisfortheweak #handmade #handcrafted #girlboss #work #geek… https://t.co/lQDCQMadET"
1018287717845753856,"New overlay for the Saturday stream! https://t.co/pvmcH5Xux9 #streamitlikeyoumeanit #gamer #nerd #overwatch… https://t.co/VEHEJpMruv"
1018288158834941952,"I was once told that wrestling isn’t nerdy. I’ve always known better. And @spfnerdcore is proving that  during… https://t.co/oRL5uhNVCR"
1018288740026986499,"Historical testing is very similar to binge-watching a TV show or eating potato chips. I keep telling myself "one m… https://t.co/u1Z7tBfZAG"
1018289100288339968,"RT @ChefChrystal: I was once told that wrestling isn’t nerdy. I’ve always known better. And @spfnerdcore is proving that  during @ongakuove…"
1018289298246852608,"#nerd #thatsmyboy @ Richard and Gina Santori Public Library https://t.co/6Gp7Nzwnrj"
1018289848862609408,"#tvtime #Quran #Christians #learning #song #bookreviews #Vatican #Video #films #books #islam #WhiteHouse #nerd #of… https://t.co/3DWk7HkzV5"
1018290048603709440,"com join us on #earthfall as we check out this new game !! #supportsmallstreamers #linkinbio #ps4pro #gamer #geek… https://t.co/yeJhWHaR1T"
1018290816597544960,"https://t.co/QBi9DKjKLk#Xbox #xboxone #onlinegaming #gamer #gamerguy #gamerdude #gamerboy #nerd #streaks… https://t.co/OvZBksd2TN"
1018291654699241473,"Day #37 of the #greatest #pokemon #challenge so... team rocket... we meet again....Follow me for daily content!… https://t.co/dXUsEpC8mh"
1018291870840053760,"Please. Can more people join #DragonFruit? It’s a nice little #geek and #nerd #datingsite but there don’t seem to b… https://t.co/zyLDUcKGwd"
1018292126482927616,"aana w on Twitter: "Please. Can more people join #DragonFruit? It’s a nice little #geek and #nerd... https://t.co/qSnC02zJEm"
1018292343089164288,"RT @RavenMTheory: #Nickelodeon 90s on the Out of Touch Nerds #podcast #nerd #geek #gamer #OTNpod #Podernfamily https://t.co/Gid0tCBju7"
1018293120335826944,"RT @squealNshake: Please. Can more people join #DragonFruit? It’s a nice little #geek and #nerd #datingsite but there don’t seem to be a to…"
1018293286379970560,"RT @squealNshake: Please. Can more people join #DragonFruit? It’s a nice little #geek and #nerd #datingsite but there don’t seem to be a to…"
1018293295062159360,"More greatness at #nexgen @ongakuoverdrive with EyeQ @MusicEyeQ   One of my favorite performers and one of my favor… https://t.co/DvbyuoyI9M"
1018293446312800257,"RT @squealNshake: Please. Can more people join #DragonFruit? It’s a nice little #geek and #nerd #datingsite but there don’t seem to be a to…"
1018293496392888322,"RT @RocketRaconteur: Starting to watch @KimsConvenience and I LOVE IT.  Thank you to the whole cast for being so awesome and representing u…"
1018293636830842881,"RT @squealNshake: Please. Can more people join #DragonFruit? It’s a nice little #geek and #nerd #datingsite but there don’t seem to be a to…"
1018293734457462784,"RT @squealNshake: Please. Can more people join #DragonFruit? It’s a nice little #geek and #nerd #datingsite but there don’t seem to be a to…"
1018294456674447361,"Boredom a la weekend style haha Notice how I have the puppy peeing haha Puppy is life? haha #thejoker #mrj… https://t.co/7N3FaFeaQv"
1018294499800440832,"RT @ChefChrystal: I was once told that wrestling isn’t nerdy. I’ve always known better. And @spfnerdcore is proving that  during @ongakuove…"
1018294922741518337,"RT @ChefChrystal: More greatness at #nexgen @ongakuoverdrive with EyeQ @MusicEyeQ   One of my favorite performers and one of my favorite pe…"
1018295053675106311,"RT @WeLuvNerdiGirls: I want to go to Hogwarts  Does anybody have directions? ..Cosplayers Instagram: @livicolecosplay..*Tag us i…"
1018296240386306049,"RT @RETROTOYING: I think my gaming history proves that I prefer to escape the real world! I’ve been gaming since ‘86 &amp; there is no sign of…"
1018297596039827457,"Fun times at #Nexgen @ongakuoverdrive with @marcfi and @MusicEyeQ EyeQ #nerdy #nerd #orlando #thegeekeasy #music https://t.co/pAP50iQO1w"
1018298193258405889,"My most quoted LotR line: “It comes in pints?!?” #nerd #beer"
1018298908047478784,"Took a coloring tutorial because why not? #art #character #characterdesign #draw #design #dinosaurs #geek… https://t.co/hAwxSsgxzm"
1018299936633262085,"You know the bbq is going to be awesome when there's a giant bat'leth! #klingon #startrek #trekkie #nerd https://t.co/lQuAVuMjDL"
1018274317153513472,"Looking for  #nerd #gift #ideas? Check out https://t.co/lUeT1MErwu #JJB #Original #nasa #sale #amazon"
1018304245118984197,"An interesting read. If you're lazy scroll to the bottom and watch the video #Nerd  https://t.co/5X4A6SuCqe"
1018305914644893697,"@Ursidae_X Are you Pokehunting again???  #Nerd https://t.co/HwHM6LdgK0"
1018305980071862272,"Loving @nonelikejoshua #nexgen @ongakuoverdrive #nerd #nerdy #thegeekeasy #orlando https://t.co/8rZxBUGWdJ"
1018306079585906689,"Just a picture of my Gothic self  #gothic #cute #selfie #kitty #piercings  #love  #undertale #MetalHead  #nerd… https://t.co/OqJhQXoGry"
1018306082966364160,"@Diegoriverarz Jejejeje a mí siempre me pedían que apuntara porque #nerd pero les hacía paro a todos mis amigos ha… https://t.co/ftz55Z5nif"
